,Channel,Compound,Negative,Neutral,Positive,Text,Time
460,nytimes,-0.2263,0.095,0.905,0.0,One reader's reaction to hundreds and thousands of demonstrators flooding streets across the globe in protests on S… https://t.co/Wfql4amZPD,12.026666666666667
461,nytimes,-0.5574,0.153,0.847,0.0,Four members of an Iowa family whose bodies were recently found in a condominium in Mexico died of inhalation of to… https://t.co/A9pOcXBoly,12.277222222222223
462,nytimes,0.4215,0.0,0.858,0.142,RT @jessicabennett: Their teachers cleared the room of cars and dolls. They put the boys in charge of the play kitchen. They made the girls…,12.378333333333334
463,nytimes,0.4754,0.0,0.877,0.123,"Joshua Tree is one of the U.S.’s most popular parks, just 2 hours from Los Angeles. So how did one hiker simply dis… https://t.co/R4NCdUqGAj",12.526388888888889
464,nytimes,0.0,0.0,1.0,0.0,"Canada's outdoor rinks are melting. And with them, so is a way of life. https://t.co/peilIX4NeE",12.695
465,nytimes,0.0,0.0,1.0,0.0,"At a time when women cyclists were viewed as improper, Lillias Campbell Davidson founded the first cycling organiza… https://t.co/bhWOmb8saS",12.99611111111111
466,nytimes,0.5499,0.0,0.861,0.139,"“Right now, you are allowed to buy the milk, but you can’t know anything about the cow,” says a lawmaker in favor o… https://t.co/qMOQZoYgMU",13.274444444444445
467,nytimes,-0.2732,0.091,0.909,0.0,The Austin bomber and his first victim went to the same barber shop. Investigators are still trying to figure out w… https://t.co/twBHGD2GWj,13.528055555555556
468,nytimes,0.0,0.0,1.0,0.0,The man who kayaked across the Atlantic at 70. David Bowie in 3-D. The women who invented the chocolate chip cookie. https://t.co/goxJYvyWiK,13.779444444444444
469,nytimes,0.0,0.0,1.0,0.0,"In Opinion, 
Op-Ed contributor Fredrik Logevall writes, ""Johnson did what modern American presidents are never supp… https://t.co/mrWm6kizLN",14.028888888888888
470,nytimes,0.0,0.0,1.0,0.0,"They had a mantra: believe, believe, believe. Now the captivating underdog of the N.C.A.A. basketball tournament ha… https://t.co/qr8ktOcLWK",14.275277777777777
471,nytimes,0.0,0.0,1.0,0.0,"Breaking News: President Trump won't be hiring 2 lawyers he named just days ago in the Mueller inquiry, indicating… https://t.co/PVzhDbfMKX",14.377222222222223
472,nytimes,-0.4767,0.129,0.871,0.0,Five North Koreans set out on the dangerous journey through China to South Korea. They never made it. Their fate is… https://t.co/LJxw5mvkcj,14.528611111111111
473,nytimes,-0.7579,0.277,0.723,0.0,"""Chicago has been plagued with gun violence way before the Parkland shooting. Suddenly, people are talking about st… https://t.co/mSp3NPcyNF",14.777222222222223
474,nytimes,-0.34,0.194,0.806,0.0,"It was a crazy week in Washington, even by Washington standards https://t.co/TmrPiG2sT4",15.028611111111111
475,nytimes,0.5994,0.0,0.726,0.274,"""People with dementia also need adventures. They need to get out, just like us."" https://t.co/8lumDhOq3l",15.213333333333333
476,nytimes,-0.2263,0.115,0.813,0.072,"RT @nytopinion: Unlike other industries, gun manufacturers and sellers are shielded from legal accountability. Bowing to years of intensive…",15.274444444444445
477,nytimes,-0.7184,0.273,0.727,0.0,"""Most teenagers talk about drama about girlfriends and boyfriends. And we’re talking about bomb threats and guns.""… https://t.co/7CRXvr2rkD",15.528055555555556
478,nytimes,0.4767,0.142,0.593,0.265,The first American woman to win an Olympic championship died without ever knowing what she had achieved https://t.co/Y8VUBYNj3z,15.776666666666667
479,nytimes,0.4404,0.0,0.868,0.132,"To many in Washington, Stephanie Clifford, better known as Stormy Daniels, has become an unexpected force. It is sh… https://t.co/IbxjNDzVSK",16.27722222222222
480,nytimes,0.2023,0.0,0.847,0.153,"China Splits Top Jobs at Central Bank, Adding Another Reformer https://t.co/kqJZn15u7I",16.45277777777778
481,nytimes,-0.34,0.167,0.833,0.0,"""We’re going to be the generation that takes down the gun lobby."" https://t.co/rn5c6E4iCH",16.528055555555557
482,nytimes,-0.7964,0.303,0.614,0.083,"One Houston suburb devastated by Harvey is sure to flood again, yet speculators are making a killing buying and res… https://t.co/nH2iYLmP6e",16.779166666666665
483,nytimes,0.0,0.0,1.0,0.0,"Using Digital Firm, Brexit Campaigners Skirted Spending Laws, Ex-Employee Says https://t.co/ioWAG54LPm",17.107777777777777
484,nytimes,0.0,0.0,1.0,0.0,"Slammed in September by Hurricanes Irma and Maria, this lush, wild bit of Puerto Rico is still recovering https://t.co/cdiZ3pR3gQ",17.183333333333334
485,nytimes,-0.5423,0.184,0.816,0.0,There was no way around the buzz-kill query: Had Steven Spielberg set out to prove that he hadn’t lost his touch? https://t.co/CK6eQYcO7J,17.502777777777776
486,nytimes,0.5106,0.0,0.852,0.148,"Internet companies were built on a model in which people gave up their information for free services. Now, that ide… https://t.co/LudqMS4Osj",17.7775
487,nytimes,-0.2263,0.174,0.826,0.0,Photos from the #MarchForOurLives protests around the world https://t.co/2b8lrc9V0k https://t.co/42Bl4MZVB8,18.025833333333335
488,nytimes,0.0,0.0,1.0,0.0,Washington is now consumed by a debate over whether Trump’s new team plans to govern as far to the right as it talks https://t.co/WKM1QDhokY,18.274444444444445
489,nytimes,-0.5994,0.151,0.849,0.0,"In one of Sweden's gender-free schools, a girl had gotten so loud that she drowned out the boys in the class. The g… https://t.co/sDnpGPBZoS",18.77611111111111
490,nytimes,0.0,0.0,1.0,0.0,City Kitchen: A Crisp Cool-Weather Twist for a Classic Summer Salad https://t.co/GwCas2J716,19.253611111111113
491,nytimes,-0.4767,0.158,0.769,0.073,The U.S. and China are waging a cold war for global dominance in the tech industry. This week's tariffs duel height… https://t.co/zuhsChWGAX,19.276666666666667
492,nytimes,0.2023,0.0,0.859,0.141,Greenhouse Gas Emissions Rose Last Year. Here Are the Top 5 Reasons. https://t.co/Q2L0l8bPcS,19.733333333333334
493,nytimes,0.0,0.0,1.0,0.0,"“How can this be? How can we have so much information about where he was going to go, or at least where he said he… https://t.co/NwPn5MbZzy",19.862222222222222
494,nytimes,0.6124,0.0,0.75,0.25,There are substantial coverage gaps in traditional Medicare. One of them is care for your teeth. https://t.co/D0v4zTSjMK,20.21638888888889
495,nytimes,0.0,0.0,1.0,0.0,"Where do these Mets players go when they're hungry for some home cooking? Bravo, of course. https://t.co/aBPw61UmSr",20.490833333333335
496,nytimes,0.4588,0.0,0.8,0.2,You'll probably need to do a little shopping to make this traditional dish. But it's well worth it. https://t.co/76aUzX0OB0,20.761388888888888
497,nytimes,0.5565,0.112,0.607,0.28,"Sharing is caring. It's also become a trend at fancy restaurants, and not everyone is thrilled. https://t.co/CV9LAUqxYA",21.031388888888888
498,nytimes,0.0,0.0,1.0,0.0,Can Facebook be fixed? https://t.co/0BKiz8K04B,21.309166666666666
499,nytimes,-0.4404,0.209,0.791,0.0,"Sketch Guy: Resistance Is Futile. To Change Habits, Try Replacement Instead. https://t.co/AeoPk8GlFj",21.620555555555555
500,BBC,0.128,0.077,0.821,0.101,"Could this be an answer to global water shortages? 🏜💧 This machine creates water out of thin air. 

https://t.co/caz4nXMJg5",572.7666666666667
501,BBC,-0.7506,0.286,0.714,0.0,"Tonight, @regyates meets people whose lives have been devastated by the Grenfell fire. 

Reggie Yates: Searching fo… https://t.co/HPgtcZuHte",601.6833333333333
502,BBC,0.5719,0.0,0.837,0.163,"Tonight, @mcgregor_ewan and @McgColin celebrate the centenary of the Royal Air Force. 

RAF at 100 with Ewan and Co… https://t.co/nF2iwBP51b",636.7166666666667
503,BBC,0.0,0.0,1.0,0.0,The first ever statue of David Bowie has been unveiled in the town where he debuted Ziggy Stardust. ⚡️… https://t.co/lFgROYVkv1,663.7333333333333
504,BBC,0.5267,0.0,0.815,0.185,"When you're enjoying being single and people just can't deal with it. 🙄😂 @kathbum #LiveAtTheApollo 

https://t.co/byHMHWyhPq",706.6666666666666
505,BBC,0.4588,0.0,0.833,0.167,"🇺🇸🏝🇬🇧 Welcome to Tangier Island, the tiny US island where people speak with a British accent.… https://t.co/1RoM285gRJ",853.7333333333333
506,BBC,0.0,0.0,1.0,0.0,"💬 We could listen to him speak all day. 

📽 Sir David Attenborough's voice was just as iconic in the 60s as it is t… https://t.co/zYi3oK5C13",886.75
507,BBC,0.1779,0.0,0.909,0.091,"Predictions suggest a build-up of about 80,000 tonnes of plastic in the Pacific Ocean is growing rapidly. ♻️🌊💔… https://t.co/uKD9BQWmUi",907.7333333333333
508,BBC,0.5574,0.0,0.816,0.184,"👽✨🛸 @prattprattpratt stars as a happy-go-lucky hero who joins forces with an unlikely group of aliens. 

Guardians… https://t.co/B9W7kRZ1Qz",973.7166666666667
509,BBC,0.0,0.0,1.0,0.0,"Weighing just 100g, a newborn panda is one 900th the size of its mum! 🐼💕 #DavidAttenboroughsNaturalCuriosities https://t.co/nKLQh03DJs",1033.75
510,BBC,0.0,0.0,1.0,0.0,🐟Meet SoFi - the soft robot fish developed by MIT to swim among real fish in coral reefs and around the ocean to he… https://t.co/HDa7q7WsHf,1126.7166666666667
511,BBC,-0.3612,0.161,0.839,0.0,"Ever wondered what made you feel moody? It might be your gut.

👉 https://t.co/l8oMv5gPN2 https://t.co/vq2yhtBOAn",1186.5333333333333
512,BBC,0.5719,0.0,0.764,0.236,"RT @BBCScotland: Up your brunch game with perfect poached eggs.

via @bbcthesocial https://t.co/1imXNeOZ9d",1233.2666666666667
513,BBC,-0.4019,0.101,0.899,0.0,"RT @bbcweather: #Winter may not be done with us yet, as colder continental air fights back against milder maritime air across the UK this w…",1233.35
514,BBC,0.0,0.0,1.0,0.0,RT @BBCSport: A simply astonishing confession from Australia captain Steve Smith and batsman Cameron Bancroft 😳 https://t.co/YaE7fBZamq,1233.4166666666667
515,BBC,-0.25,0.153,0.743,0.104,A woman who drinks 30 cans a day says her addiction to energy drinks is worse than gambling.… https://t.co/d11ATW0F0f,1276.5833333333333
516,BBC,0.0,0.0,1.0,0.0,You learn something new every day. Here's how to poo a baby jaguar. 🤷💩#BigCatsAboutTheHouse https://t.co/Eg5rF1414b,1302.75
517,BBC,-0.4215,0.141,0.859,0.0,When the clocks have gone forward but there's no way you're getting out of bed yet. 🙅‍♂️⏰#DaylightSavings https://t.co/cHBPV3ITsQ,1334.7833333333333
518,BBC,-0.3818,0.115,0.885,0.0,"""I still see people screaming for help.""

This Sunday at 9pm on @BBCTwo, @REGYATES meets the people whose lives wer… https://t.co/RS16yXF17H",522.7666666666667
519,BBC,0.4767,0.0,0.866,0.134,"The story of the last decade of Picasso's life, through the words of family and friends. 🎨

Picasso's Last Stand |… https://t.co/RyiuI8KgSk",556.6
520,BBC,0.5859,0.0,0.817,0.183,"""Beauty is your inside, it's your personality and what shines from beneath."" 

25-year-old rapper Paigey Cakey had… https://t.co/CVGr69Y0oO",600.7166666666667
521,BBC,0.5719,0.0,0.748,0.252,Cambridge have won the men's and women's Boat Races. https://t.co/COTzXYuo4N 🏆 🚣 #BoatRace2018 https://t.co/6SQjF1ToSt,632.7166666666667
522,BBC,0.3182,0.0,0.777,0.223,"📺😂 @RomeshRanga is NOT a fan of Gogglebox. #LiveAtTheApollo
https://t.co/FHm9g6Emss",674.7666666666667
523,BBC,0.0,0.0,1.0,0.0,"When proposals go wrong... 😳💍 #Doodlebugs 
https://t.co/8Yi6giWO3S",735.7666666666667
524,BBC,0.2732,0.083,0.788,0.129,"Writer Sara Maitland has lived alone in rural Scotland for 20 years. 

Here are seven valuable life lessons we can… https://t.co/2eAqUlnwuA",826.6166666666667
525,BBC,-0.0772,0.15,0.719,0.131,🤳How an Instagram video lost me my dream job in fashion: https://t.co/72yWgHdc1k https://t.co/fl3DxMcIL5,856.6833333333333
526,BBC,0.0,0.0,1.0,0.0,🚣 @clarebalding is live from the River Thames as @UniofOxford and @Cambridge_Uni  meet for one of the most iconic e… https://t.co/Ls9rtIYov4,915.0
527,BBC,0.296,0.0,0.845,0.155,RT @bbcthree: The barber helping men with dementia relive their younger lives. https://t.co/p8axQVK836,915.25
528,BBC,0.0,0.0,1.0,0.0,"Which animals are likely to become extinct in your lifetime? 🦏💔
https://t.co/9KwlmcNrWV",973.7666666666667
529,BBC,0.1867,0.0,0.902,0.098,"Don't miss the highlights from the Gymnastics World Cup! 🤸🤸‍♀️🇬🇧

World Cup Gymnastics | @BBCOne | 2:05pm |… https://t.co/7mpufyeEMo",1003.7166666666667
530,BBC,0.0,0.0,1.0,0.0,"How much do you know about horses? Take this quiz to see if you are an equestrian expert…🐴

https://t.co/ChGCB9Xi1W https://t.co/P9UgJ99nsx",1067.7166666666667
531,BBC,0.4215,0.0,0.833,0.167,"Meet Hester, the 10-year-old visually impaired skier who's hoping for Paralympic gold one day. ⛷🥇https://t.co/6aiUaTc3yS",1125.7666666666667
532,BBC,0.5411,0.0,0.857,0.143,"""The enthusiastic viewer should feel he is almost the man on the spot!"" 

In 1949, the BBC announced it would telev… https://t.co/WEoPpkrW1V",1153.7666666666667
533,BBC,0.0,0.0,1.0,0.0,RT @BBCNewsNI: Prince Harry and Meghan Markle are visiting Northern Ireland https://t.co/ODxLd1LIr8 https://t.co/s0zPTXj3Tk,1174.2166666666667
534,BBC,0.0,0.0,1.0,0.0,"RT @bbcf1: Lewis Hamilton took the first pole of the season in spectacular style ⚡️

https://t.co/a7YDOx0FlQ",1183.8
535,BBC,0.4995,0.0,0.867,0.133,"RT @sportrelief: A humongous THANK YOU to everyone who has taken part, fund-raised &amp; watched over the past weeks &amp; tonight. The #SportRelie…",1185.2833333333333
536,BBC,0.128,0.065,0.85,0.085,RT @sportrelief: The nation has joined together for this year's #SportRelief pulling out all the stops to make their steps count. Well done…,1185.35
537,BBC,0.0,0.0,1.0,0.0,🥑A Cultural history of the avocado: https://t.co/jo1UyWlVw7 https://t.co/7VF6pBpG57,1186.5666666666666
538,BBC,0.0,0.0,1.0,0.0,"Meet Alexandre, one of the only male performers of ‘baladi’ – also known as belly dancing – in the Middle East. 🎶

 https://t.co/K12N1Y6PU7",1243.75
539,BBC,0.0,0.0,1.0,0.0,"RT @BBCOne: .@GaryLineker, @OreOduba, @ThisisDavina &amp; more kick off the biggest ever night of #SportRelief now on @bbcone. @sportrelief 
Fo…",609.7833333333333
540,BBC,-0.296,0.136,0.864,0.0,From @taylorswift13 to @Beyonce: these are the secretive musicians who avoid interviews. 🎤🤐 https://t.co/nqOmaVMzoo https://t.co/sbDga7L5cp,673.7166666666667
541,BBC,0.0,0.0,1.0,0.0,"Tonight, @GaryLineker, @ThisisDavina and @OreOduba kick off the biggest ever night of @sportrelief! ️⚽️✨🚴🎉… https://t.co/tgbpC76heP",703.7333333333333
542,BBC,0.0,0.0,1.0,0.0,"Your week, as told by @louistheroux. 📆😂
https://t.co/Ae6bDBpIBW",734.7666666666667
543,BBC,0.0,0.0,1.0,0.0,"RT @BBCWales: A #DanceForParkinsons session with @ndcwales for @GetCreativeUK in #Cardiff this week 

Find out what’s happening on the fina…",769.0333333333333
544,BBC,0.7783,0.0,0.714,0.286,"Meet Australian maths teacher Eddie Woo, who has won fans worldwide with his high-energy lessons, posted on YouTube… https://t.co/vTfNDZzA3b",796.5833333333334
545,BBC,-0.4479,0.172,0.828,0.0,"RT @BBCOne: No @andy_murray, this is not a dream. @GeriHalliwell really IS in your bedroom making you sing Spice Girls songs 🎤

@sportrelie…",883.1166666666667
546,BBC,0.5994,0.0,0.813,0.187,These beautiful photographs reveal how refugees in Tyneside have turned to the healing powers of gardening. 🌿📸… https://t.co/2gq0t9FnIR,913.65
547,BBC,-0.4767,0.129,0.871,0.0,"How would you react if you woke up and found Michael McIntyre and Peppa Pig in your bedroom? 

Poor @AndyMurray…

S… https://t.co/7ZP0hUYeKr",916.75
548,BBC,0.6114,0.0,0.8,0.2,Spring is here! 🌱🌸🥦 Make the most of seasonal ingredients with these delicious soup recipes. https://t.co/fXp7eJXoJc https://t.co/hA1b2bdSrd,943.7166666666667
549,BBC,0.4939,0.0,0.741,0.259,"Want to get creative this weekend? Here's how to make a hooky rug. 
#MakeCraftBritain 
https://t.co/uqibyP09s7",973.75
550,BBC,0.0,0.0,1.0,0.0,RT @BBCSport: He was one of English football's first black players and the British Army's first ever black officer to command white troops.…,1053.8666666666666
551,BBC,-0.2006,0.139,0.754,0.107,RT @BBCRadio2: 👻 “I thought the script was really frightening and original.” Martin Freeman chats to @achrisevans about his creepy new film…,1053.9333333333334
552,BBC,0.0,0.0,1.0,0.0,RT @BBCTwo: Our entire weekend plans. 😴👇 #BigCatsAboutTheHouse https://t.co/vl0zUcCdmI,1053.9833333333333
553,BBC,0.3612,0.0,0.872,0.128,"RT @sportrelief: It looks like #TeamGryffindor are storming ahead in the #HogwartsLeague in the #SportRelief app. 

#TeamHufflepuff, #TeamS…",1054.0666666666666
554,BBC,0.2648,0.0,0.897,0.103,☕️🍰Some blueberry muffins sold by cafes and supermarkets contain more than the recommended daily intake of sugar fo… https://t.co/9bh6K8aMH2,1066.7
555,BBC,-0.6016,0.187,0.813,0.0,"Friday night is CELEBRITY FIGHT NIGHT! 🥊🥊

Who'll be victorious? Tune in to #SportRelief to find out!

https://t.co/9ZhgNGmxOD",1123.7666666666667
556,BBC,0.8555,0.0,0.657,0.343,"Scrolling through headlines, the world can feel like a pretty dark place. So here are nine reasons to be happy. 😊 🎉… https://t.co/KrNoB0qaqC",1153.7333333333333
557,BBC,0.765,0.0,0.583,0.417,"Would you want secret helpers like these to help you out in nerve-wracking situations? #TheSecretHelpers 
https://t.co/ua2X4vxKR3",1186.7333333333333
558,BBC,0.0,0.0,1.0,0.0,"Meet the first polar bear cub to be born in the UK in 25 years. 😍
https://t.co/njq1r6eONE",1243.7666666666667
559,BBC,0.1511,0.0,0.85,0.15,"RT @BBCOne: All hail queen Kat! 🙌👑 

#EastEnders @BBCEastenders https://t.co/PLmAc53L6t",457.3333333333333
560,BBC,0.2732,0.0,0.884,0.116,"Istanbul's Blue Mosque looks spectacular. @wmarybeard looks at the art, meaning and significance of calligraphy the… https://t.co/Mv3voUkcvc",466.76666666666665
561,BBC,0.0,0.0,1.0,0.0,🖋 The artist reimagining Islamic calligraphy for the 21st Century: https://t.co/wgbVwZLDEa #Civilisations https://t.co/nxW6Sokjdn,476.7
562,BBC,-0.6486,0.202,0.798,0.0,"In 1918, the very first signs of the Spanish Flu pandemic were kept under wraps. So how did the deadly illness get… https://t.co/zuZryXLihL",526.7666666666667
563,BBC,0.0,0.0,1.0,0.0,Go behind-the-scenes at @TheBigCatSanct where expert Giles Clark is hand-rearing a jaguar cub. 🐾… https://t.co/0hDQP6X1wA,612.7166666666667
564,BBC,0.0516,0.159,0.625,0.216,"Tai chi has been recommended to help people with the chronic pain condition fibromyalgia. 

https://t.co/uYDlKfWbt7 https://t.co/Y7P9ceP82j",646.6333333333333
565,BBC,-0.25,0.083,0.917,0.0,"The cost of living alone, rather than living as a couple, is more than £1000 a year. 💔🏠

This is the price of being… https://t.co/udzI9xGci6",703.7166666666667
566,BBC,0.0,0.0,1.0,0.0,.@ManUtd have applied to have a professional women's team. ⚽️ https://t.co/rxzdRsDhUd https://t.co/meO65NRCtm,732.8833333333333
567,BBC,0.128,0.092,0.795,0.113,"Worried about your impact on the planet? 🌍💚

This is how to make your next holiday more eco-friendly. ♻️🌴

👉… https://t.co/wCmDZJledV",733.7
568,BBC,-0.4753,0.128,0.872,0.0,"Think twice before you throw your kitchen waste in the bin! Here's how to grow plants from kitchen scraps. 🥕🥔🍎

👉… https://t.co/MMgrC8yseG",792.6833333333333
569,BBC,0.4184,0.0,0.859,0.141,"RT @mixital: 🗡️New #DoctorWho writing challenge!🗡️
Write a story featuring Rory Williams! Share it with us here: https://t.co/zW42ZnvJnc

#…",856.0666666666667
570,BBC,-0.9168,0.385,0.615,0.0,"Could you name the disaster that killed the most people in the last 100 years?

Contagion! The BBC Four Pandemic |… https://t.co/10zHfD8PHT",856.7666666666667
571,BBC,0.6705,0.1,0.594,0.306,"🎶Some musicians love doing them, others don’t.

Seven secretive musicians who like to avoid interviews:… https://t.co/7Rm55Ddynj",886.6166666666667
572,BBC,0.4215,0.0,0.882,0.118,"RT @BBCEarth: Today is #WorldWaterDay. This teen has an ingenious way to test the safety of water around the world 
@BBC_Future https://t.c…",922.9833333333333
573,BBC,-0.4767,0.129,0.871,0.0,"Has @chrishughes_22 read any of his own book? 😂🤦

Here's what he confessed when he took on @BBCR1's fake lie detect… https://t.co/tVaKesbKQ1",943.7166666666667
574,BBC,0.0,0.0,1.0,0.0,Secret Universe: The Hidden Life of the Cell is on @BBCFOUR tonight at 8pm. 🔬 https://t.co/PVf4thZOb3,962.5666666666667
575,BBC,-0.7184,0.24,0.76,0.0,A battle is raging in your body right now. This is how the TRIM 21 protein defends your cells from viruses. https://t.co/XUAPbRS4j5,974.7833333333333
576,BBC,-0.4404,0.132,0.868,0.0,"🎶🎤Footloose, Fleetwood Mac's Rumours and Le Freak are among the classic records about to enter the US National Reco… https://t.co/gDLNOmNLhY",1006.6166666666667
577,BBC,0.5423,0.0,0.811,0.189,"Meet the five artists who have been shortlisted for the £30,000 Hepworth sculpture award. https://t.co/1UGe2zQlDT https://t.co/MwWxUZWAhs",1066.5
578,BBC,0.0,0.0,1.0,0.0,"RT @bbcwritersroom: Check out an interview with the #writer of #TheAssassinationofGianniVersace @tomrobsmith on our blog
https://t.co/m5rty…",1098.2166666666667
579,BBC,-0.5994,0.245,0.755,0.0,RT @bbcthree: 'I was the only female in a violent all-male gang' https://t.co/NjF720J71M https://t.co/k7T0PqyuiG,1106.8833333333334
580,BBC,-0.296,0.216,0.784,0.0,📱Can social media stop you getting a job? https://t.co/M9uTa8vMHA https://t.co/LwXJCGgW0b,1126.6333333333334
581,BBC,0.0,0.0,1.0,0.0,RT @bbcpress: 50 classic cookery shows served up on @BBCiPlayer this Easter: https://t.co/RbyjFq6Dsj https://t.co/Hvt1m1dhpU,1162.4333333333334
582,BBC,0.0,0.0,1.0,0.0,"Come on, who doesn't say ""xylophone"" on a daily basis? 😂📚@daraobriain #LiveAtTheApollo

https://t.co/5k1yKuwpzA",1183.7333333333333
583,BBC,-0.3612,0.185,0.815,0.0,"Tantrums are inevitable... 😾😳This is how you raise a baby jaguar. #BigCatsAboutTheHouse

https://t.co/4mBf6xmvOr",1243.75
584,BBC,0.0,0.0,1.0,0.0,"RT @BBCSport: John Bishop’s on a one man mission to World Cup victory for @SportRelief!

Keep an eye out here for Geoff Hurst's 'dab' 😳🤣🙌…",500.1
585,BBC,-0.1154,0.079,0.921,0.0,"""I felt vulnerable but now I feel empowered.”

25-year-old rapper Paigey Cakey had a hair transplant after her hair… https://t.co/fGoueTbzyQ",505.68333333333334
586,BBC,0.0,0.0,1.0,0.0,"Watch as @ZoeTheBall attempts to cycle over 300 miles, to raise awareness about mental health and raise money for… https://t.co/qGcCT8wLSt",553.7166666666667
587,BBC,-0.5994,0.163,0.837,0.0,"Who were my parents - and why was I left on a hillside to die? 

After a life full of questions, Anthea finally has… https://t.co/5fEma0vgfw",613.7166666666667
588,BBC,0.4249,0.0,0.865,0.135,"😍🍫You really can't go wrong with a recipe from Mary Berry. 

❤️️🍰 Here are some of @BBCFood's favourites. 👉… https://t.co/svyK73KV0o",733.7166666666667
589,BBC,0.4939,0.0,0.868,0.132,"Is it too late to save the oceans from plastic? 🦈

Go behind the scenes of the documentary Sir David Attenborough c… https://t.co/SjXbB6OZAN",766.6666666666666
590,BBC,0.4019,0.0,0.886,0.114,"RT @bbcmusic: Anne-Marie, Kylie Minogue, Ladysmith Black Mambazo and more have been added to the lineup for The Queen's Birthday Party conc…",766.8833333333333
591,BBC,0.0,0.0,1.0,0.0,"Fictional locations such as Narnia, Gotham City and Neverland have mysteriously appeared on road signs in Oxfordshi… https://t.co/3NzQqfNNux",797.7333333333333
592,BBC,-0.0516,0.054,0.946,0.0,"🎶 Did you know that @DBtodomundo was asked to leave his school choir? 

📻 Here are 11 things we learned from the Ta… https://t.co/tusEZQgIbG",913.7333333333333
593,BBC,0.0,0.0,1.0,0.0,What did students think when the BBC transported them to places they never thought possible? #ForReal… https://t.co/KFgZaE3PXi,946.75
594,BBC,0.0,0.0,1.0,0.0,"Almost 1,000 sausage dogs have taken part in a dachshund dash! 🐶❤️️🐾

https://t.co/SMYaziJUrq",973.7666666666667
595,BBC,0.1779,0.0,0.909,0.091,"Ruben is a star of @cbbc's #TheDumpingGround and has Down's Syndrome.

Growing up with a disability could have been… https://t.co/lNo1Pa2wTu",1003.7666666666667
596,BBC,0.8271,0.0,0.661,0.339,The annual Marmalade Festival held at the weekend is one of the UK's many festivals dedicated solely to a particula… https://t.co/I75Ufx17Gq,1050.7
597,BBC,0.0,0.0,1.0,0.0,"Spring has officially sprung! 🌺🌷🌸🌱🌻

https://t.co/fAZSeVV8Oo",1093.7666666666667
598,BBC,0.4003,0.0,0.856,0.144,"""I've just had a haircut so I now look ninety-nine-and-a-half!"" 💁🎉❤️️

A 100-year-old called Sadie has shared the s… https://t.co/X9QbWw0Ey0",1153.7333333333333
599,BBC,0.0,0.0,1.0,0.0,"RT @BBC_Teach: On #WorldPoetryDay let us know which your class’ favourite poem and/or poet?

Is it one of these? 👇👉 https://t.co/qtn7IPXDFH…",1158.3666666666666
600,CBS,0.0,0.0,1.0,0.0,New start times in East/Central Time Zones #60Minutes 7:35ET/6:35CT #Instinct  8:35ET/7:35CT #NCISLA 9:35ET/8:35CT… https://t.co/8W5hAeLrvs,319.21666666666664
601,CBS,0.5319,0.062,0.78,0.157,Don’t miss a minute of the action. Stream the Elite Eight® games LIVE today starting at 2PM ET with a FREE trial of… https://t.co/8NwU8HdiHR,721.3666666666667
602,CBS,0.5399,0.0,0.801,0.199,RT @MomCBS: That's a wrap on the #Mom panel at #PaleyFest! Thanks for following along! https://t.co/we4JgqPt6P,389.9
603,CBS,-0.34,0.185,0.7,0.115,RT @MomCBS: A fan just commented that #Mom helped bring him out of a deep depression. 💜💜💜 #PaleyFest,390.06666666666666
604,CBS,0.7003,0.0,0.791,0.209,"RT @MomCBS: ""Go out for it anyway. If you're good for the role, you're good for the role."" @theJaimePressly's advice for aspiring actors wi…",411.73333333333335
605,CBS,0.0,0.0,1.0,0.0,RT @MomCBS: Mom Co-Creator @GemmaRBaker just pointed out her own #Mom in the audience at #PaleyFest! 💜,415.1666666666667
606,CBS,0.0,0.0,1.0,0.0,"RT @MomCBS: ""I'm not someone in recovery who goes to AA, but I have taken so much away from it...to take one day at a time."" - @theJaimePre…",415.21666666666664
607,CBS,0.7184,0.0,0.667,0.333,"RT @MomCBS: ""You get to appreciate working with such talented people."" - @AnnaKFaris #Mom #PaleyFest",415.35
608,CBS,0.9451,0.0,0.58,0.42,RT @MomCBS: “I love this job. I love working with these women. I love working in front of the live audience… It’s alive and it’s fun.” - @A…,415.4
609,CBS,0.0,0.0,1.0,0.0,"Get on your feet for @Jason_Aldean, @ThomasRhett, @ChrisStapleton, @KeithUrban, and @ChrisYoungMusic, the five nomi… https://t.co/oT5ogjdj4x",556.75
610,CBS,0.6996,0.0,0.806,0.194,Get ready for some sweet games! Stream #5 Clemson vs #1 Kansas LIVE at 7PM ET and #11 Syracuse vs #2 Duke LIVE at 9… https://t.co/4WstgrKNnW,402.9166666666667
611,CBS,0.4939,0.0,0.686,0.314,RT @SEALTeamCBS: In honor of #NationalPuppyDay... 😍 #SEALTeam https://t.co/4mIZPpiRlU,403.71666666666664
612,CBS,0.8997,0.0,0.645,0.355,"RT @HawaiiFive0CBS: Nothing like a man and his dog! 😍🐶 Happy #NationalPuppyDay to Eddie, the best pup on the Five-0 Task Force! #H50 https:…",403.98333333333335
613,CBS,0.0,0.0,1.0,0.0,Game on! 16 teams left and the race to the finish continues tonight. Stream #11 Loyola-Chicago vs #7 Nevada LIVE at… https://t.co/W374rmzzoC,426.3
614,CBS,0.7081,0.066,0.623,0.311,Save the date! These are season finales you do NOT want to miss. RT if you're excited! https://t.co/UUQoWsPPSh https://t.co/cDl4WmxMtU,504.75
